-7,-5.325
-6,-4.806
-5,-4.131
-4,-3.379
-3,-2.579
-2,-1.743
-1,-0.882
0,0
1,0.9
2,1.814
3,2.742
4,3.682
5,4.632
6,5.593
7,6.565
